frame,x_0,y_0,z_0,visibility_0,x_1,y_1,z_1,visibility_1,x_2,y_2,z_2,visibility_2,x_3,y_3,z_3,visibility_3,x_4,y_4,z_4,visibility_4,x_5,y_5,z_5,visibility_5,x_6,y_6,z_6,visibility_6,x_7,y_7,z_7,visibility_7,x_8,y_8,z_8,visibility_8,x_9,y_9,z_9,visibility_9,x_10,y_10,z_10,visibility_10,x_11,y_11,z_11,visibility_11,x_12,y_12,z_12,visibility_12,x_13,y_13,z_13,visibility_13,x_14,y_14,z_14,visibility_14,x_15,y_15,z_15,visibility_15,x_16,y_16,z_16,visibility_16,x_17,y_17,z_17,visibility_17,x_18,y_18,z_18,visibility_18,x_19,y_19,z_19,visibility_19,x_20,y_20,z_20,visibility_20,x_21,y_21,z_21,visibility_21,x_22,y_22,z_22,visibility_22,x_23,y_23,z_23,visibility_23,x_24,y_24,z_24,visibility_24,x_25,y_25,z_25,visibility_25,x_26,y_26,z_26,visibility_26,x_27,y_27,z_27,visibility_27,x_28,y_28,z_28,visibility_28,x_29,y_29,z_29,visibility_29,x_30,y_30,z_30,visibility_30,x_31,y_31,z_31,visibility_31,x_32,y_32,z_32,visibility_32
0,0.5770407319068909,0.3483472764492035,0.09046421200037003,0.9999727606773376,0.5737919211387634,0.3400445282459259,0.06982830911874771,0.999956488609314,0.5715075731277466,0.33980345726013184,0.06981707364320755,0.999963641166687,0.5691935420036316,0.33958810567855835,0.06980396062135696,0.9999526143074036,0.5792970061302185,0.3402792811393738,0.06225800886750221,0.9999596476554871,0.5807294249534607,0.3401896059513092,0.06228303164243698,0.9999670386314392,0.5820729732513428,0.34010738134384155,0.062217846512794495,0.9999521374702454,0.5617339611053467,0.3424713611602783,-0.0065833828411996365,0.9999608397483826,0.579007625579834,0.3435065448284149,-0.03369757905602455,0.9999545216560364,0.5716419816017151,0.3553282618522644,0.0719832181930542,0.9999644160270691,0.5774163603782654,0.3559449017047882,0.06207427382469177,0.9999604821205139,0.5187038779258728,0.38870111107826233,-0.015733199194073677,0.9999465346336365,0.5964236855506897,0.39254337549209595,-0.08961647003889084,0.9999078512191772,0.5021197199821472,0.4546146094799042,0.026981767266988754,0.9936473965644836,0.6152217388153076,0.46596020460128784,-0.07500927895307541,0.9841752648353577,0.48658785223960876,0.5070762634277344,0.08123371005058289,0.9375935792922974,0.6317130327224731,0.5190350413322449,-0.0030141258612275124,0.8936445116996765,0.48191457986831665,0.5195067524909973,0.09095592796802521,0.8721914291381836,0.6346070766448975,0.5332890152931213,-0.00034859697916544974,0.8289894461631775,0.48578694462776184,0.5181870460510254,0.0848415195941925,0.8608514070510864,0.6320868134498596,0.5331524610519409,-0.00018980290042236447,0.8126682043075562,0.4894973337650299,0.5142197608947754,0.08180011808872223,0.8047304749488831,0.6296218633651733,0.5280246138572693,-0.00011880951933562756,0.7597368359565735,0.532105565071106,0.516200602054596,0.03222700208425522,0.9999150633811951,0.575869083404541,0.519432008266449,-0.03270149603486061,0.9998180866241455,0.5292798280715942,0.5962327718734741,0.1555241346359253,0.9972750544548035,0.577897310256958,0.6048595905303955,0.12152361869812012,0.9939649105072021,0.5294750928878784,0.6785458326339722,0.25874221324920654,0.992276132106781,0.5708048343658447,0.6897724866867065,0.2223522961139679,0.9897715449333191,0.5273022055625916,0.6946430802345276,0.2714085876941681,0.9917849898338318,0.5645507574081421,0.7026911973953247,0.23504385352134705,0.9895095229148865,0.5389285683631897,0.6820034980773926,0.2687298655509949,0.9040326476097107,0.5933428406715393,0.6948348879814148,0.22266487777233124,0.8713492751121521
1,0.5841361284255981,0.3523557186126709,0.07934673875570297,0.9999164938926697,0.5806649327278137,0.3442589044570923,0.061340633779764175,0.9998887181282043,0.5784514546394348,0.3439239263534546,0.06133353337645531,0.9998974800109863,0.5762240290641785,0.34352678060531616,0.06133340299129486,0.9998698830604553,0.585232675075531,0.3446124494075775,0.051281511783599854,0.9998970627784729,0.5861960649490356,0.34455376863479614,0.05130952596664429,0.9999041557312012,0.5870741009712219,0.3444046974182129,0.051222193986177444,0.9998666644096375,0.567792534828186,0.34539592266082764,-0.00465029664337635,0.9998663663864136,0.5823040008544922,0.3460211157798767,-0.04635458067059517,0.999885618686676,0.5783790946006775,0.35879865288734436,0.06337440758943558,0.9999010562896729,0.5830984711647034,0.3591826260089874,0.049866847693920135,0.9999045729637146,0.5229281187057495,0.391924649477005,-0.0035086036659777164,0.9999268651008606,0.5977630615234375,0.3945285677909851,-0.11436393111944199,0.999909520149231,0.5047301650047302,0.45904409885406494,0.026070216670632362,0.9872776865959167,0.6174610257148743,0.46643707156181335,-0.1014985516667366,0.984094500541687,0.49095064401626587,0.5133484601974487,0.059167541563510895,0.9160557389259338,0.63482266664505,0.522651731967926,-0.017742862924933434,0.8983727693557739,0.4875960946083069,0.5261378288269043,0.0668940544128418,0.8483614325523376,0.6380175948143005,0.5374389886856079,-0.018094759434461594,0.8371163606643677,0.49136048555374146,0.525775671005249,0.05829240009188652,0.8362489342689514,0.6345067024230957,0.536657452583313,-0.0156962089240551,0.8218101859092712,0.4938987195491791,0.5209822654724121,0.05766895040869713,0.7791191935539246,0.6322474479675293,0.5312598943710327,-0.014163310639560223,0.7700173258781433,0.5322367548942566,0.5197016596794128,0.05005357041954994,0.9999066591262817,0.577447235584259,0.5209406614303589,-0.050519801676273346,0.9998154044151306,0.5301885008811951,0.6010969877243042,0.1794089525938034,0.9947148561477661,0.5813149809837341,0.6101601719856262,0.09163431078195572,0.9930599331855774,0.5303006768226624,0.6829498410224915,0.3104952871799469,0.9884360432624817,0.5746429562568665,0.6943172216415405,0.2264668345451355,0.9888822436332703,0.5293712019920349,0.6973668932914734,0.3251304030418396,0.9886813163757324,0.567647397518158,0.7076926827430725,0.2417222410440445,0.9878590106964111,0.5490613579750061,0.6855550408363342,0.31896427273750305,0.8934354186058044,0.602239191532135,0.6993727087974548,0.22164477407932281,0.8718357682228088
2,0.5843213796615601,0.34677746891975403,0.09388008713722229,0.9999148845672607,0.5802263617515564,0.3396340608596802,0.062344592064619064,0.9998884201049805,0.5778367519378662,0.3391777575016022,0.06236131116747856,0.9998974204063416,0.5754480361938477,0.3386181592941284,0.06242319196462631,0.9998695850372314,0.5852113962173462,0.3401976227760315,0.06567086279392242,0.9998964071273804,0.5863803029060364,0.3401479125022888,0.06569302082061768,0.9999035000801086,0.5875054001808167,0.33998969197273254,0.0656244233250618,0.9998658299446106,0.5676380395889282,0.341580331325531,0.0038159452378749847,0.9998677968978882,0.5837142467498779,0.3428502082824707,-0.03391599655151367,0.9998872876167297,0.5794051885604858,0.3537049889564514,0.07027788460254669,0.9999017715454102,0.5841511487960815,0.3544067442417145,0.06406120955944061,0.9999051094055176,0.5235491991043091,0.3908262848854065,-0.002650896552950144,0.9999246597290039,0.6000862121582031,0.3964034616947174,-0.09115339815616608,0.9999120235443115,0.5059505701065063,0.4577464759349823,0.01933620497584343,0.9856613874435425,0.618503212928772,0.4677366614341736,-0.07464703917503357,0.9838517308235168,0.49064141511917114,0.5134971737861633,0.049497995525598526,0.9094141721725464,0.6360563635826111,0.5231736898422241,0.00013208380551077425,0.9022638201713562,0.4859001040458679,0.5267921686172485,0.05253241956233978,0.8393559455871582,0.6401026248931885,0.5377523899078369,-0.0004299152351450175,0.8440669178962708,0.4898867905139923,0.525629997253418,0.045693542808294296,0.8267303705215454,0.6365682482719421,0.5376664400100708,-0.0010946776019409299,0.8296797871589661,0.49293696880340576,0.5209517478942871,0.04817555844783783,0.7682522535324097,0.6341775059700012,0.5317812561988831,0.0021365683060139418,0.7785605788230896,0.5339803695678711,0.5205279588699341,0.03689911589026451,0.9999101161956787,0.5779164433479309,0.5217178463935852,-0.037323832511901855,0.9998226761817932,0.5322296023368835,0.6019889712333679,0.15333957970142365,0.9948422908782959,0.579859733581543,0.6110928654670715,0.10060041397809982,0.9931570887565613,0.5310230255126953,0.6830050945281982,0.27331292629241943,0.9886606931686401,0.5763168931007385,0.6960384249687195,0.23068596422672272,0.9891318678855896,0.5310224294662476,0.6970722675323486,0.28643375635147095,0.9889425039291382,0.5690933465957642,0.7126805186271667,0.24526482820510864,0.9878742098808289,0.5438110828399658,0.6868181824684143,0.27133357524871826,0.8942540287971497,0.6011367440223694,0.6983075737953186,0.22059372067451477,0.875332772731781
3,0.5856151580810547,0.34874892234802246,0.0954957902431488,0.9999099969863892,0.5814712047576904,0.34098020195961,0.06844387203454971,0.9998849630355835,0.5791547298431396,0.3404824137687683,0.0684453547000885,0.9998932480812073,0.576809823513031,0.3399045765399933,0.06846287846565247,0.999864935874939,0.5860736966133118,0.3415222764015198,0.0668494701385498,0.9998941421508789,0.5870533585548401,0.34140777587890625,0.06687320023775101,0.999900758266449,0.5879978537559509,0.34119489789009094,0.06680184602737427,0.9998632073402405,0.5678278207778931,0.3427214026451111,0.010463031008839607,0.9998642206192017,0.5834534168243408,0.343953937292099,-0.032694458961486816,0.9998866319656372,0.5803785920143127,0.35557329654693604,0.07103052735328674,0.9998986721038818,0.5845913887023926,0.3563601076602936,0.06547196954488754,0.9999029040336609,0.5235512852668762,0.3915197551250458,0.008092296309769154,0.9999202489852905,0.5998140573501587,0.39536967873573303,-0.0965135395526886,0.9999167919158936,0.5062382221221924,0.4568336009979248,0.034361738711595535,0.9834867119789124,0.6187764406204224,0.4670916795730591,-0.08306267857551575,0.9839360117912292,0.49058499932289124,0.5122271776199341,0.06965355575084686,0.8982411623001099,0.6377325654029846,0.5246753096580505,-0.0045244889333844185,0.906890332698822,0.4844028353691101,0.5259475708007812,0.07532330602407455,0.8245124220848083,0.6411809921264648,0.5376161932945251,-0.005668329540640116,0.8513200283050537,0.4888855218887329,0.5243098735809326,0.06769412755966187,0.8112407326698303,0.6380405426025391,0.5371500253677368,-0.004597394727170467,0.8378785848617554,0.4923911392688751,0.5198673605918884,0.06823291629552841,0.7517104744911194,0.6359757781028748,0.532025158405304,-0.0013295094249770045,0.7878211736679077,0.5359692573547363,0.5202010869979858,0.041970063000917435,0.9999114871025085,0.5793545246124268,0.522366464138031,-0.04241156205534935,0.999829113483429,0.5334166884422302,0.6024490594863892,0.15154564380645752,0.994657576084137,0.5791976451873779,0.6122299432754517,0.0874037817120552,0.9928123950958252,0.5312210917472839,0.6844426393508911,0.26720666885375977,0.9884071946144104,0.5768077969551086,0.6964757442474365,0.20830561220645905,0.9889606833457947,0.5304598212242126,0.6979836225509644,0.27993759512901306,0.9887188076972961,0.5684079527854919,0.7141920924186707,0.22188065946102142,0.9872837066650391,0.5434489846229553,0.68830806016922,0.26749351620674133,0.8946709632873535,0.6035665273666382,0.6994838714599609,0.19677114486694336,0.8785097599029541
4,0.5859488248825073,0.34951356053352356,0.09749054908752441,0.9999096989631653,0.5815098285675049,0.34154337644577026,0.07800170034170151,0.9998868703842163,0.5791648626327515,0.34112370014190674,0.0780041515827179,0.9998947381973267,0.5767235159873962,0.34065118432044983,0.07803290337324142,0.9998674392700195,0.5862359404563904,0.3421284556388855,0.06851739436388016,0.9998959898948669,0.5871778130531311,0.34206679463386536,0.06852367520332336,0.9999021291732788,0.588077962398529,0.3419017493724823,0.06844163686037064,0.9998656511306763,0.5671666264533997,0.3434469997882843,0.015973025932908058,0.9998680949211121,0.5838747024536133,0.3443455100059509,-0.028925126418471336,0.9998896718025208,0.58087158203125,0.3562425673007965,0.08120870590209961,0.9999005198478699,0.5852258801460266,0.35689157247543335,0.06651283800601959,0.999904215335846,0.5243622660636902,0.3910987377166748,0.008167965337634087,0.9999208450317383,0.600288450717926,0.3963478207588196,-0.08442860841751099,0.9999204874038696,0.5067981481552124,0.4566599428653717,0.028800584375858307,0.9828636646270752,0.6197632551193237,0.4680958092212677,-0.07076399773359299,0.9835846424102783,0.48943445086479187,0.5116049647331238,0.06208985298871994,0.8953121304512024,0.6376593112945557,0.525416910648346,0.0026278723962605,0.9106153845787048,0.48405924439430237,0.5256045460700989,0.06574462354183197,0.8196425437927246,0.6398590207099915,0.5371127724647522,0.00217224657535553,0.8573174476623535,0.48848873376846313,0.5241416692733765,0.0596734918653965,0.8060505986213684,0.6365272998809814,0.5366130471229553,0.0018766160355880857,0.8446778059005737,0.49225157499313354,0.5199049711227417,0.06129349768161774,0.7458360195159912,0.6350629925727844,0.5322656631469727,0.005018944386392832,0.7954140305519104,0.5369039177894592,0.5199399590492249,0.037119027227163315,0.9999136924743652,0.5794486999511719,0.5219853520393372,-0.03753962367773056,0.9998339414596558,0.5333775877952576,0.6021522283554077,0.13837799429893494,0.9946285486221313,0.5798324942588806,0.6118070483207703,0.0867418721318245,0.9923995733261108,0.5316293239593506,0.6852146983146667,0.26026809215545654,0.9884988069534302,0.5768147706985474,0.6964488625526428,0.2001728117465973,0.9887812733650208,0.5303166508674622,0.6986018419265747,0.27705860137939453,0.988799512386322,0.5686703324317932,0.7118856906890869,0.21277867257595062,0.9867912530899048,0.5420501828193665,0.6885011196136475,0.2530912756919861,0.8965458869934082,0.599932849407196,0.7001259922981262,0.1877375990152359,0.8811824917793274
5,0.5857102870941162,0.35021668672561646,0.10508276522159576,0.9999110698699951,0.5810954570770264,0.34181979298591614,0.08671670407056808,0.9998906254768372,0.5785931348800659,0.34135955572128296,0.08671372383832932,0.9998982548713684,0.5759682059288025,0.3408797085285187,0.08673002570867538,0.9998722672462463,0.5862307548522949,0.34258049726486206,0.0769226998090744,0.9998994469642639,0.5873027443885803,0.3426041007041931,0.07695935666561127,0.9999052286148071,0.5883124470710754,0.34250497817993164,0.07691248506307602,0.9998700618743896,0.5666687488555908,0.3440614938735962,0.017565766349434853,0.9998744130134583,0.5840797424316406,0.34507232904434204,-0.019071994349360466,0.9998941421508789,0.5800184011459351,0.35696637630462646,0.08895380049943924,0.9999036192893982,0.5849843621253967,0.3577564060688019,0.07553218305110931,0.9999065399169922,0.5238885283470154,0.3918060064315796,0.0033731036819517612,0.999922513961792,0.6002830266952515,0.39750006794929504,-0.08186093717813492,0.9999237656593323,0.507003128528595,0.45677292346954346,0.02425019070506096,0.9828236103057861,0.6203014850616455,0.4681674838066101,-0.06500254571437836,0.9834856390953064,0.4882465898990631,0.5109951496124268,0.06025572866201401,0.8941714763641357,0.6371453404426575,0.5260433554649353,-0.0006607344257645309,0.915147602558136,0.48281338810920715,0.5252779126167297,0.06283366680145264,0.8171014189720154,0.6388992071151733,0.5379570722579956,-0.00284935743547976,0.864452064037323,0.48726439476013184,0.5240229368209839,0.05752406641840935,0.8033860921859741,0.6358816623687744,0.5374878644943237,-0.0036552033852785826,0.8525926470756531,0.491059809923172,0.5197510719299316,0.059922199696302414,0.7430064082145691,0.6346150636672974,0.5331396460533142,0.0014174323296174407,0.8044272065162659,0.5367269515991211,0.5191145539283752,0.030058417469263077,0.9999167919158936,0.5794348120689392,0.5212345719337463,-0.030449489131569862,0.9998391270637512,0.5329655408859253,0.6027765274047852,0.13625945150852203,0.9947947263717651,0.5794165134429932,0.6109740138053894,0.09677796065807343,0.9920535683631897,0.5319491624832153,0.6851798295974731,0.24352173507213593,0.9887626767158508,0.5766779780387878,0.695959210395813,0.20999480783939362,0.988670289516449,0.5305623412132263,0.6988869905471802,0.2567189931869507,0.9890363216400146,0.5691072344779968,0.7100047469139099,0.2225702553987503,0.9865056872367859,0.5396342873573303,0.6879587173461914,0.24076586961746216,0.8982484936714172,0.5983319878578186,0.7003955245018005,0.1982097029685974,0.8827979564666748
6,0.5867001414299011,0.3490750789642334,0.0979207456111908,0.9999111294746399,0.5816870331764221,0.34099525213241577,0.08036120980978012,0.9998929500579834,0.5791857242584229,0.3406793773174286,0.08035227656364441,0.999900221824646,0.5765997171401978,0.34034237265586853,0.08036691695451736,0.9998751878738403,0.5866684913635254,0.34146925806999207,0.07021506130695343,0.9999016523361206,0.5876560211181641,0.341489315032959,0.07025405764579773,0.9999070167541504,0.5885745286941528,0.3414224684238434,0.07020629942417145,0.9998729825019836,0.5674030184745789,0.34365126490592957,0.011384917423129082,0.9998787641525269,0.5837935209274292,0.3445671796798706,-0.0249142125248909,0.9998974800109863,0.581063449382782,0.3564431667327881,0.08298258483409882,0.9999053478240967,0.5860196948051453,0.3570728003978729,0.06899330019950867,0.9999076724052429,0.5238825678825378,0.3914985954761505,0.002188657410442829,0.9999232888221741,0.6004185080528259,0.3977343738079071,-0.08638086915016174,0.999926745891571,0.5072746276855469,0.45611050724983215,0.02590465545654297,0.9822808504104614,0.6198873519897461,0.4675169885158539,-0.07618578523397446,0.9834334850311279,0.4873189628124237,0.5108020901679993,0.06092888116836548,0.8928151726722717,0.6376464366912842,0.5260076522827148,-0.010882899165153503,0.9197448492050171,0.4816678464412689,0.524921715259552,0.06369738280773163,0.8146883249282837,0.6396106481552124,0.5374808311462402,-0.014653952792286873,0.8716267943382263,0.4856540560722351,0.5236638188362122,0.05765613541007042,0.800830066204071,0.6366057395935059,0.537188708782196,-0.015001633204519749,0.8604989051818848,0.4898790717124939,0.5193896293640137,0.06025760620832443,0.7399269938468933,0.6353780627250671,0.5330798029899597,-0.0085983881726861,0.8136849403381348,0.5364509224891663,0.5190476775169373,0.032421842217445374,0.9999188184738159,0.5794771313667297,0.5210731625556946,-0.03282373398542404,0.999842643737793,0.533062219619751,0.6027544736862183,0.13743415474891663,0.9947052001953125,0.5791754126548767,0.6103397607803345,0.09890588372945786,0.9913458824157715,0.5316739678382874,0.6855316162109375,0.2490745484828949,0.9886329174041748,0.5769425630569458,0.6959249377250671,0.21712471544742584,0.9881766438484192,0.5294338464736938,0.6991084814071655,0.261507123708725,0.9889154434204102,0.5692986845970154,0.7095498442649841,0.23010578751564026,0.9857696890830994,0.5391476154327393,0.6880041360855103,0.24657195806503296,0.8993164896965027,0.5990049839019775,0.7004789113998413,0.20554740726947784,0.8839000463485718
7,0.586151659488678,0.34738656878471375,0.09292902052402496,0.9999111294746399,0.5809420347213745,0.3395235240459442,0.07488219439983368,0.9998947978019714,0.5783710479736328,0.3392125368118286,0.07486656308174133,0.9999015927314758,0.5757040977478027,0.3388828635215759,0.0748736634850502,0.9998778104782104,0.5860298871994019,0.3400527834892273,0.0650385320186615,0.9999032616615295,0.5870653390884399,0.3401090204715729,0.06507634371519089,0.9999081492424011,0.5880332589149475,0.34009018540382385,0.06502575427293777,0.9998751282691956,0.5663353800773621,0.34246745705604553,0.008075039833784103,0.9998822808265686,0.5831370949745178,0.34347277879714966,-0.030925018712878227,0.9998999238014221,0.5803061127662659,0.3550277352333069,0.07730482518672943,0.9999074935913086,0.5854496359825134,0.3557074964046478,0.06385232508182526,0.9999091625213623,0.5230228304862976,0.3920242190361023,0.0010603017872199416,0.9999241828918457,0.6003772616386414,0.3979196548461914,-0.09248117357492447,0.9999291896820068,0.5073940753936768,0.45683979988098145,0.025161975994706154,0.9819729328155518,0.6199917793273926,0.46695926785469055,-0.08360172063112259,0.9833961129188538,0.4879001975059509,0.5111606121063232,0.059164196252822876,0.8920881748199463,0.6380195617675781,0.525942862033844,-0.019437870010733604,0.9236812591552734,0.4819434881210327,0.5252918601036072,0.06152273714542389,0.8128743767738342,0.6399447917938232,0.537228524684906,-0.02403515763580799,0.8777047991752625,0.4859931170940399,0.5240932106971741,0.05538247153162956,0.7989056706428528,0.6369464993476868,0.5369389057159424,-0.024709410965442657,0.8671948313713074,0.49015775322914124,0.5199087858200073,0.05833807215094566,0.7375590205192566,0.6358031630516052,0.5329782962799072,-0.017441213130950928,0.821413516998291,0.5365867018699646,0.5190715789794922,0.03472365066409111,0.9999198317527771,0.5792757272720337,0.5209468007087708,-0.03511542081832886,0.9998440742492676,0.5330939292907715,0.6029455661773682,0.14440065622329712,0.9945352077484131,0.5790178179740906,0.6109461784362793,0.0985470563173294,0.9906309247016907,0.5310932993888855,0.6853380799293518,0.2620125114917755,0.9883654117584229,0.5769418478012085,0.6959306001663208,0.22029094398021698,0.9876746535301208,0.5281607508659363,0.6991176605224609,0.2746146619319916,0.9886148571968079,0.5691838264465332,0.7091843485832214,0.23342657089233398,0.9849796295166016,0.5397849082946777,0.6881260871887207,0.2590997517108917,0.9000550508499146,0.5999230742454529,0.7007209062576294,0.2075507491827011,0.8851608633995056
8,0.5857184529304504,0.3467458188533783,0.09307944774627686,0.9999130964279175,0.5805166959762573,0.3389921486377716,0.0741313174366951,0.999898374080658,0.5779123306274414,0.3386825919151306,0.07411632686853409,0.9999046921730042,0.5752228498458862,0.33835893869400024,0.0741218850016594,0.9998822808265686,0.5857592225074768,0.3396027684211731,0.06522274017333984,0.9999064803123474,0.5868743062019348,0.3396998345851898,0.06525947153568268,0.9999108910560608,0.5879265069961548,0.3397172689437866,0.06521059572696686,0.9998793601989746,0.5659643411636353,0.34217584133148193,0.007263322826474905,0.9998873472213745,0.5832031965255737,0.3432041108608246,-0.030570020899176598,0.9999038577079773,0.5798225402832031,0.3544527292251587,0.07638857513666153,0.9999107122421265,0.5851626396179199,0.355160653591156,0.06422087550163269,0.9999118447303772,0.5227770209312439,0.3920734226703644,0.0007559008663520217,0.9999257326126099,0.6005489826202393,0.39854076504707336,-0.0905471220612526,0.9999315738677979,0.5073930025100708,0.45699915289878845,0.026433898136019707,0.9820653200149536,0.6200794577598572,0.4670109450817108,-0.0797281414270401,0.9833332300186157,0.48797696828842163,0.5111275911331177,0.06363968551158905,0.89212566614151,0.6378244757652283,0.525682806968689,-0.012601167894899845,0.926775336265564,0.4820397198200226,0.5253956317901611,0.06669069826602936,0.8119076490402222,0.6395393013954163,0.5375236868858337,-0.015783729031682014,0.8824086785316467,0.4861058294773102,0.5242345333099365,0.060752347111701965,0.7978639006614685,0.636560320854187,0.5372086763381958,-0.016541022807359695,0.8724125027656555,0.4902651011943817,0.5200294852256775,0.06302517652511597,0.7363331913948059,0.6355060338973999,0.5331916213035583,-0.010586168617010117,0.8273783922195435,0.536713719367981,0.5198525786399841,0.034529414027929306,0.9999212026596069,0.5794101357460022,0.5218726396560669,-0.034917719662189484,0.999846339225769,0.5325477123260498,0.6037540435791016,0.145450621843338,0.9944509863853455,0.5789297223091125,0.6121971011161804,0.09965503215789795,0.9901415109634399,0.5302366018295288,0.6851815581321716,0.2635097801685333,0.9882802367210388,0.5765783786773682,0.6963263154029846,0.22198691964149475,0.9873670339584351,0.5273194313049316,0.6990699768066406,0.276170015335083,0.9884687662124634,0.5688984394073486,0.7099161744117737,0.2351783812046051,0.9844253659248352,0.5366389751434326,0.6887106895446777,0.26150932908058167,0.9014966487884521,0.6006845235824585,0.7006208896636963,0.2096659243106842,0.886908233165741
9,0.5856152772903442,0.34775006771087646,0.09378360956907272,0.9999138116836548,0.5805911421775818,0.33973273634910583,0.0745692104101181,0.9999006390571594,0.5779694318771362,0.33939510583877563,0.07455504685640335,0.9999065399169922,0.5752704739570618,0.3390391767024994,0.07455937564373016,0.9998852610588074,0.5858874917030334,0.3403798043727875,0.06614561378955841,0.999908447265625,0.5870268940925598,0.34046876430511475,0.06618291139602661,0.999912440776825,0.5881001949310303,0.3404686748981476,0.06613507866859436,0.9998819828033447,0.5659529566764832,0.3427773416042328,0.008992996998131275,0.9998909831047058,0.5834513306617737,0.34382981061935425,-0.02944277785718441,0.9999063611030579,0.579675018787384,0.35527268052101135,0.07662496715784073,0.9999123811721802,0.5850247144699097,0.3559992015361786,0.06515510380268097,0.9999129772186279,0.5227649211883545,0.3920906186103821,0.003238100791350007,0.9999265074729919,0.6004319787025452,0.398513525724411,-0.08861123025417328,0.9999336004257202,0.5072749257087708,0.4568410813808441,0.02788405306637287,0.9820287227630615,0.6198785305023193,0.466627836227417,-0.07952307909727097,0.9832282662391663,0.48815691471099854,0.5108433365821838,0.06525366753339767,0.8909990787506104,0.6373388171195984,0.5259236097335815,-0.013191910460591316,0.9296137690544128,0.48221439123153687,0.5252257585525513,0.06864894926548004,0.8093162178993225,0.639057457447052,0.5380812883377075,-0.016278913244605064,0.8867285251617432,0.4862045347690582,0.5239433646202087,0.06287582963705063,0.7951832413673401,0.6362100839614868,0.5378074049949646,-0.016727307811379433,0.8772000670433044,0.4903298616409302,0.5196223855018616,0.06471224129199982,0.7333315014839172,0.6351411938667297,0.5337179899215698,-0.011010060086846352,0.8328012824058533,0.5364549160003662,0.5198808908462524,0.03483312949538231,0.9999220371246338,0.5793063044548035,0.5216469168663025,-0.03521331772208214,0.9998474717140198,0.5325080156326294,0.6036946773529053,0.1419222056865692,0.9943831562995911,0.578949511051178,0.6116932034492493,0.09738650172948837,0.9897236824035645,0.529617428779602,0.6848088502883911,0.25710809230804443,0.9882311820983887,0.5762470960617065,0.6965535879135132,0.21791604161262512,0.9871928691864014,0.5267810225486755,0.6989675164222717,0.2694903016090393,0.98835688829422,0.568703830242157,0.710135817527771,0.2310832440853119,0.9840354919433594,0.5349582433700562,0.6892192363739014,0.25431203842163086,0.9029102921485901,0.601712167263031,0.7009636163711548,0.20589523017406464,0.8890373706817627
